f_Hz,Sn_1_per_Hz,model
0.0010226737415992516,1.5118101691110618e-38,RCL2019_10yr_inst-only
0.0010270403710826118,1.4852262478951157e-38,RCL2019_10yr_inst-only
0.0010314256452737302,1.4591262877164698e-38,RCL2019_10yr_inst-only
0.001035829643782094,1.4335012085908066e-38,RCL2019_10yr_inst-only
0.0010402524465571055,1.4083421069722945e-38,RCL2019_10yr_inst-only
0.001044694133889539,1.383640252189658e-38,RCL2019_10yr_inst-only
0.0010491547864129938,1.359387082957266e-38,RCL2019_10yr_inst-only
0.001053634485105359,1.3355742039594733e-38,RCL2019_10yr_inst-only
0.0010581333112902871,1.3121933825066584e-38,RCL2019_10yr_inst-only
0.0010626513466386674,1.2892365452614355e-38,RCL2019_10yr_inst-only
0.001067188673170107,1.2666957750334578e-38,RCL2019_10yr_inst-only
0.0010717453732544215,1.2445633076413227e-38,RCL2019_10yr_inst-only
0.001076321529613134,1.222831528840116e-38,RCL2019_10yr_inst-only
0.001080917225320969,1.20149297131324e-38,RCL2019_10yr_inst-only
0.0010855325438073684,1.180540311726983e-38,RCL2019_10yr_inst-only
0.0010901675688580008,1.159966367846631e-38,RCL2019_10yr_inst-only
0.0010948223846162827,1.1397640957126638e-38,RCL2019_10yr_inst-only
0.0010994970755849119,1.1199265868757658e-38,RCL2019_10yr_inst-only
0.0011041917266273924,1.1004470656894448e-38,RCL2019_10yr_inst-only
0.0011089064229695843,1.0813188866588803e-38,RCL2019_10yr_inst-only
0.0011136412502012428,1.0625355318449324e-38,RCL2019_10yr_inst-only
0.0011183962942775767,1.0440906083219895e-38,RCL2019_10yr_inst-only
0.0011231716415208092,1.0259778456885708e-38,RCL2019_10yr_inst-only
0.0011279673786217435,1.0081910936295279e-38,RCL2019_10yr_inst-only
0.001132783592641335,9.907243195287298e-39,RCL2019_10yr_inst-only
0.0011376203710122725,9.73571606131129e-39,RCL2019_10yr_inst-only
0.0011424778015405711,9.567271492531492e-39,RCL2019_10yr_inst-only
0.0011473559724071557,9.401852555404155e-39,RCL2019_10yr_inst-only
0.0011522549721694727,9.239403402716852e-39,RCL2019_10yr_inst-only
0.0011571748897630891,9.079869252081291e-39,RCL2019_10yr_inst-only
0.0011621158145033105,8.923196364868828e-39,RCL2019_10yr_inst-only
0.0011670778360868058,8.76933202557956e-39,RCL2019_10yr_inst-only
0.0011720610445932276,8.618224521636103e-39,RCL2019_10yr_inst-only
0.0011770655304868573,8.46982312359204e-39,RCL2019_10yr_inst-only
0.0011820913846182378,8.324078065747323e-39,RCL2019_10yr_inst-only
0.0011871386982258278,8.180940527160883e-39,RCL2019_10yr_inst-only
0.0011922075629376596,8.040362613052561e-39,RCL2019_10yr_inst-only
0.0011972980707730008,7.902297336585955e-39,RCL2019_10yr_inst-only
0.0012024103141440217,7.766698601024123e-39,RCL2019_10yr_inst-only
0.0012075443858574752,7.633521182249884e-39,RCL2019_10yr_inst-only
0.0012127003791163867,7.502720711643174e-39,RCL2019_10yr_inst-only
0.0012178783875217353,7.374253659308225e-39,RCL2019_10yr_inst-only
0.0012230785050741655,7.248077317642244e-39,RCL2019_10yr_inst-only
0.0012283008261756824,7.124149785239408e-39,RCL2019_10yr_inst-only
0.001233545445631371,7.002429951122174e-39,RCL2019_10yr_inst-only
0.00123881245865112,6.882877479293358e-39,RCL2019_10yr_inst-only
0.0012441019608513421,6.76545279360248e-39,RCL2019_10yr_inst-only
0.00124941404825672,6.650117062918883e-39,RCL2019_10yr_inst-only
0.0012547488173019392,6.536832186606255e-39,RCL2019_10yr_inst-only
0.001260106364833445,6.425560780291133e-39,RCL2019_10yr_inst-only
0.0012654867881112008,6.31626616191983e-39,RCL2019_10yr_inst-only
0.001270890184810453,6.208912338097583e-39,RCL2019_10yr_inst-only
0.0012763166530235003,6.103463990703905e-39,RCL2019_10yr_inst-only
0.0012817662912614775,5.999886463778273e-39,RCL2019_10yr_inst-only
0.0012872391984561486,5.898145750670486e-39,RCL2019_10yr_inst-only
0.001292735473961692,5.7982084814504556e-39,RCL2019_10yr_inst-only
0.0012982552175565157,5.700041910571364e-39,RCL2019_10yr_inst-only
0.0013037985294450593,5.6036139047815214e-39,RCL2019_10yr_inst-only
0.0013093655102596172,5.508892931279227e-39,RCL2019_10yr_inst-only
0.001314956261062169,5.415848046105716e-39,RCL2019_10yr_inst-only
0.0013205708833462053,5.324448882771447e-39,RCL2019_10yr_inst-only
0.0013262094790385804,5.2346656411103137e-39,RCL2019_10yr_inst-only
0.0013318721505013536,5.146469076357627e-39,RCL2019_10yr_inst-only
0.0013375590005336518,5.0598304884467306e-39,RCL2019_10yr_inst-only
0.0013432701323735378,4.9747217115198605e-39,RCL2019_10yr_inst-only
0.0013490056496998817,4.891115103648902e-39,RCL2019_10yr_inst-only
0.0013547656566342413,4.808983536761528e-39,RCL2019_10yr_inst-only
0.0013605502577427537,4.728300386768443e-39,RCL2019_10yr_inst-only
0.0013663595580380389,4.649039523887538e-39,RCL2019_10yr_inst-only
0.0013721936629810957,4.571175303161146e-39,RCL2019_10yr_inst-only
0.0013780526784832276,4.4946825551618574e-39,RCL2019_10yr_inst-only
0.0013839367109079563,4.419536576883607e-39,RCL2019_10yr_inst-only
0.0013898458670729553,4.345713122813697e-39,RCL2019_10yr_inst-only
0.001395780254251995,4.273188396182169e-39,RCL2019_10yr_inst-only
0.0014017399801768793,4.2019390403851334e-39,RCL2019_10yr_inst-only
0.0014077251530394124,4.131942130577905e-39,RCL2019_10yr_inst-only
0.0014137358814933542,4.0631751654350295e-39,RCL2019_10yr_inst-only
0.0014197722746563956,3.9956160590733325e-39,RCL2019_10yr_inst-only
0.0014258344421121433,3.929243133134788e-39,RCL2019_10yr_inst-only
0.0014319224939121054,3.8640351090259924e-39,RCL2019_10yr_inst-only
0.0014380365405776876,3.799971100310917e-39,RCL2019_10yr_inst-only
0.0014441766931022012,3.7370306052537835e-39,RCL2019_10yr_inst-only
0.0014503430629528831,3.675193499508989e-39,RCL2019_10yr_inst-only
0.0014565357620729095,3.614440028955227e-39,RCL2019_10yr_inst-only
0.0014627549028834383,3.5547508026705075e-39,RCL2019_10yr_inst-only
0.0014690005982856416,3.496106786045588e-39,RCL2019_10yr_inst-only
0.0014752729616627587,3.438489294032656e-39,RCL2019_10yr_inst-only
0.0014815721068821587,3.381879984526629e-39,RCL2019_10yr_inst-only
0.0014878981482973977,3.326260851876499e-39,RCL2019_10yr_inst-only
0.0014942512007503064,3.271614220523725e-39,RCL2019_10yr_inst-only
0.001500631379573065,3.2179227387654796e-39,RCL2019_10yr_inst-only
0.0015070388005903,3.1651693726399054e-39,RCL2019_10yr_inst-only
0.0015134735801211924,3.113337399930988e-39,RCL2019_10yr_inst-only
0.0015199358349815835,3.062410404290714e-39,RCL2019_10yr_inst-only
0.001526425682486094,3.0123722694760165e-39,RCL2019_10yr_inst-only
0.0015329432404502569,2.963207173698165e-39,RCL2019_10yr_inst-only
0.0015394886271926603,2.914899584082363e-39,RCL2019_10yr_inst-only
0.001546061961537085,2.8674342512354112e-39,RCL2019_10yr_inst-only
0.0015526633628146736,2.8207962039189984e-39,RCL2019_10yr_inst-only
0.0015592929508660863,2.774970743826782e-39,RCL2019_10yr_inst-only
0.0015659508460436806,2.7299434404629324e-39,RCL2019_10yr_inst-only
0.0015726371692137019,2.685700126120135e-39,RCL2019_10yr_inst-only
0.0015793520417584652,2.6422268909552204e-39,RCL2019_10yr_inst-only
0.0015860955855785724,2.5995100781601333e-39,RCL2019_10yr_inst-only
0.0015928679230951144,2.5575362792266504e-39,RCL2019_10yr_inst-only
0.001599669177251897,2.5162923293027205e-39,RCL2019_10yr_inst-only
0.001606499471517677,2.4757653026386618e-39,RCL2019_10yr_inst-only
0.0016133589298884,2.435942508121471e-39,RCL2019_10yr_inst-only
0.001620247676889449,2.396811484895409e-39,RCL2019_10yr_inst-only
0.0016271658375779064,2.3583599980671147e-39,RCL2019_10yr_inst-only
0.0016341135375448315,2.320576034493556e-39,RCL2019_10yr_inst-only
0.0016410909029175272,2.283447798651295e-39,RCL2019_10yr_inst-only
0.0016480980603618435,2.246963708585182e-39,RCL2019_10yr_inst-only
0.0016551351370844656,2.2111123919351598e-39,RCL2019_10yr_inst-only
0.0016622022608352275,2.1758826820394214e-39,RCL2019_10yr_inst-only
0.0016692995599094376,2.1412636141124484e-39,RCL2019_10yr_inst-only
0.0016764271631501937,2.1072444214965654e-39,RCL2019_10yr_inst-only
0.0016835851999507379,2.0738145319852785e-39,RCL2019_10yr_inst-only
0.001690773800256792,2.040963564217272e-39,RCL2019_10yr_inst-only
0.0016979930945689224,2.0086813241394153e-39,RCL2019_10yr_inst-only
0.0017052432139449125,1.9769578015375107e-39,RCL2019_10yr_inst-only
0.0017125242900021384,1.9457831666334647e-39,RCL2019_10yr_inst-only
0.0017198364549199545,1.915147766747516e-39,RCL2019_10yr_inst-only
0.0017271798414420975,1.8850421230242125e-39,RCL2019_10yr_inst-only
0.0017345545828791002,1.855456927220904e-39,RCL2019_10yr_inst-only
0.0017419608131107002,1.8263830385575646e-39,RCL2019_10yr_inst-only
0.0017493986665882836,1.7978114806265812e-39,RCL2019_10yr_inst-only
0.001756868278337315,1.7697334383615175e-39,RCL2019_10yr_inst-only
0.0017643697839597918,1.7421402550635245e-39,RCL2019_10yr_inst-only
0.0017719033196367134,1.7150234294843115e-39,RCL2019_10yr_inst-only
0.0017794690221305393,1.6883746129646532e-39,RCL2019_10yr_inst-only
0.0017870670287876871,1.6621856066271547e-39,RCL2019_10yr_inst-only
0.0017946974775410133,1.636448358622406e-39,RCL2019_10yr_inst-only
0.0018023605069123216,1.6111549614273183e-39,RCL2019_10yr_inst-only
0.0018100562560148831,1.5862976491946815e-39,RCL2019_10yr_inst-only
0.0018177848645559564,1.561868795152959e-39,RCL2019_10yr_inst-only
0.0018255464728393208,1.5378609090553078e-39,RCL2019_10yr_inst-only
0.0018333412217678275,1.5142666346768327e-39,RCL2019_10yr_inst-only
0.001841169252845962,1.4910787473591515e-39,RCL2019_10yr_inst-only
0.0018490307081824012,1.4682901516013992e-39,RCL2019_10yr_inst-only
0.0018569257304926069,1.4458938786966353e-39,RCL2019_10yr_inst-only
0.0018648544631014049,1.4238830844129204e-39,RCL2019_10yr_inst-only
0.0018728170499455908,1.402251046718057e-39,RCL2019_10yr_inst-only
0.0018808136355765504,1.3809911635472005e-39,RCL2019_10yr_inst-only
0.0018888443651628693,1.3600969506125509e-39,RCL2019_10yr_inst-only
0.0018969093844929843,1.3395620392541767e-39,RCL2019_10yr_inst-only
0.0019050088399778166,1.3193801743313246e-39,RCL2019_10yr_inst-only
0.0019131428786534344,1.2995452121533055e-39,RCL2019_10yr_inst-only
0.0019213116481837274,1.2800511184492305e-39,RCL2019_10yr_inst-only
0.0019295152968630833,1.2608919663758701e-39,RCL2019_10yr_inst-only
0.001937753973619075,1.242061934562865e-39,RCL2019_10yr_inst-only
0.0019460278280151696,1.2235553051945565e-39,RCL2019_10yr_inst-only
0.0019543370102534483,1.2053664621277323e-39,RCL2019_10yr_inst-only
0.00196268167117732,1.1874898890446435e-39,RCL2019_10yr_inst-only
0.0019710619622742747,1.1699201676405087e-39,RCL2019_10yr_inst-only
0.001979478035678621,1.1526519758449475e-39,RCL2019_10yr_inst-only
0.0019879300441742525,1.1356800860766066e-39,RCL2019_10yr_inst-only
0.0019964181411974286,1.1189993635303628e-39,RCL2019_10yr_inst-only
0.002004942480839545,1.1026047644965147e-39,RCL2019_10yr_inst-only
0.0020135032178499475,1.0864913347112615e-39,RCL2019_10yr_inst-only
0.002022100507638727,1.070654207737969e-39,RCL2019_10yr_inst-only
0.0020307345062795476,1.0550886033785307e-39,RCL2019_10yr_inst-only
0.002039405370512483,1.0397898261143126e-39,RCL2019_10yr_inst-only
0.0020481132577468584,1.0247532635760887e-39,RCL2019_10yr_inst-only
0.0020568583260641036,1.0099743850424264e-39,RCL2019_10yr_inst-only
0.00206564073422063,9.954487399659354e-40,RCL2019_10yr_inst-only
0.0020744606416507067,9.811719565268987e-40,RCL2019_10yr_inst-only
0.0020833182084693627,9.671397402137111e-40,RCL2019_10yr_inst-only
0.0020922135954752888,9.533478724296615e-40,RCL2019_10yr_inst-only
0.002101146964153752,9.397922091255221e-40,RCL2019_10yr_inst-only
0.002110118476679532,9.264686794574491e-40,RCL2019_10yr_inst-only
0.002119128295919873,9.133732844697157e-40,RCL2019_10yr_inst-only
0.002128176585437421,9.005020958018477e-40,RCL2019_10yr_inst-only
0.002137263509493216,8.878512544195965e-40,RCL2019_10yr_inst-only
0.0021463892330496545,8.754169693694183e-40,RCL2019_10yr_inst-only
0.002155553921773492,8.63195516555902e-40,RCL2019_10yr_inst-only
0.002164757742038856,8.511832375417705e-40,RCL2019_10yr_inst-only
0.0021740008609302604,8.393765383700218e-40,RCL2019_10yr_inst-only
0.0021832834462456353,8.277718884077728e-40,RCL2019_10yr_inst-only
0.002192605666499379,8.16365819211393e-40,RCL2019_10yr_inst-only
0.002201967690925414,8.05154923412535e-40,RCL2019_10yr_inst-only
0.002211369689480264,7.941358536246586e-40,RCL2019_10yr_inst-only
0.0022208118328461367,7.833053213696677e-40,RCL2019_10yr_inst-only
0.002230294292434017,7.726600960242728e-40,RCL2019_10yr_inst-only
0.0022398172403867832,7.621970037857055e-40,RCL2019_10yr_inst-only
0.002249380849582338,7.519129266564079e-40,RCL2019_10yr_inst-only
0.002258985293636734,7.418048014473778e-40,RCL2019_10yr_inst-only
0.0022686307469073404,7.318696187997578e-40,RCL2019_10yr_inst-only
0.002278317384495993,7.221044222243893e-40,RCL2019_10yr_inst-only
0.002288045382252181,7.1250630715893175e-40,RCL2019_10yr_inst-only
0.0022978149167762435,7.030724200422549e-40,RCL2019_10yr_inst-only
0.002307626165422571,6.9379995740576746e-40,RCL2019_10yr_inst-only
0.002317479306302819,6.846861649813726e-40,RCL2019_10yr_inst-only
0.0023273745182891504,6.757283368257088e-40,RCL2019_10yr_inst-only
0.0023373119810174764,6.669238144604078e-40,RCL2019_10yr_inst-only
0.002347291874890726,6.582699860280341e-40,RCL2019_10yr_inst-only
0.002357314381082115,6.497642854634439e-40,RCL2019_10yr_inst-only
0.002367379681538432,6.41404191680255e-40,RCL2019_10yr_inst-only
0.0023774879589833443,6.3318722777214036e-40,RCL2019_10yr_inst-only
0.002387639396920722,6.2511096022867586e-40,RCL2019_10yr_inst-only
0.002397834179637955,6.171729981654846e-40,RCL2019_10yr_inst-only
0.0024080724922093157,6.0937099256836945e-40,RCL2019_10yr_inst-only
0.0024183545204993022,6.017026355512252e-40,RCL2019_10yr_inst-only
0.0024286804511660202,5.941656596274259e-40,RCL2019_10yr_inst-only
0.002439050471664577,5.8675783699445745e-40,RCL2019_10yr_inst-only
0.0024494647702504773,5.7947697883155615e-40,RCL2019_10yr_inst-only
0.002459923535983038,5.723209346100958e-40,RCL2019_10yr_inst-only
0.0024704269587288276,5.652875914164861e-40,RCL2019_10yr_inst-only
0.002480975229165107,5.5837487328736185e-40,RCL2019_10yr_inst-only
0.0024915685387832997,5.515807405568156e-40,RCL2019_10yr_inst-only
0.0025022070798924614,5.449031892154733e-40,RCL2019_10yr_inst-only
0.0025128910456227683,5.383402502811757e-40,RCL2019_10yr_inst-only
0.0025236206299290263,5.3188998918105025e-40,RCL2019_10yr_inst-only
0.0025343960275942016,5.2555050514476566e-40,RCL2019_10yr_inst-only
0.002545217434232936,5.193199306087746e-40,RCL2019_10yr_inst-only
0.002556085046295121,5.131964306313095e-40,RCL2019_10yr_inst-only
0.002566999061069446,5.071782023179705e-40,RCL2019_10yr_inst-only
0.0025779596766869863,5.012634742576762e-40,RCL2019_10yr_inst-only
0.0025889670921248062,4.9545050596880346e-40,RCL2019_10yr_inst-only
0.0026000215072095652,4.897375873553264e-40,RCL2019_10yr_inst-only
0.002611123122621141,4.841230381727686e-40,RCL2019_10yr_inst-only
0.00262227213989628,4.7860520750377915e-40,RCL2019_10yr_inst-only
0.0026334687614322514,4.731824732431685e-40,RCL2019_10yr_inst-only
0.0026447131904905282,4.678532415922154e-40,RCL2019_10yr_inst-only
0.0026560056312004737,4.626159465620903e-40,RCL2019_10yr_inst-only
0.0026673462885630403,4.574690494862151e-40,RCL2019_10yr_inst-only
0.0026787353684544963,4.5241103854139704e-40,RCL2019_10yr_inst-only
0.002690173077630173,4.474404282775705e-40,RCL2019_10yr_inst-only
0.0027016596237281975,4.4255575915601125e-40,RCL2019_10yr_inst-only
0.002713195215273285,4.377555970958296e-40,RCL2019_10yr_inst-only
0.002724780061680505,4.330385330286286e-40,RCL2019_10yr_inst-only
0.0027364143732590902,4.284031824611506e-40,RCL2019_10yr_inst-only
0.002748098361216262,4.238481850457751e-40,RCL2019_10yr_inst-only
0.002759832237661056,4.193722041587287e-40,RCL2019_10yr_inst-only
0.0027716162156081713,4.149739264858605e-40,RCL2019_10yr_inst-only
0.002783450508981841,4.1065206161584185e-40,RCL2019_10yr_inst-only
0.0027953353326197142,4.064053416406585e-40,RCL2019_10yr_inst-only
0.0028072709022767635,4.02232520763262e-40,RCL2019_10yr_inst-only
0.0028192574346291945,3.98132374912249e-40,RCL2019_10yr_inst-only
0.0028312951472783754,3.9410370136344165e-40,RCL2019_10yr_inst-only
0.002843384258754792,3.9014531836823675e-40,RCL2019_10yr_inst-only
0.0028555249885220246,3.862560647886031e-40,RCL2019_10yr_inst-only
0.0028677175569807103,3.824347997386173e-40,RCL2019_10yr_inst-only
0.002879962185472569,3.786804022323957e-40,RCL2019_10yr_inst-only
0.0028922590962843996,3.749917708383295e-40,RCL2019_10yr_inst-only
0.0029046085126521255,3.713678233394928e-40,RCL2019_10yr_inst-only
0.0029170106587648524,3.678074964001142e-40,RCL2019_10yr_inst-only
0.002929465759768932,3.6430974523800955e-40,RCL2019_10yr_inst-only
0.002941974041772044,3.6087354330285914e-40,RCL2019_10yr_inst-only
0.00295453573184731,3.5749788196022426e-40,RCL2019_10yr_inst-only
0.002967151058037408,3.5418177018120295e-40,RCL2019_10yr_inst-only
0.002979820249358724,3.5092423423761636e-40,RCL2019_10yr_inst-only
0.0029925435358055,3.477243174026344e-40,RCL2019_10yr_inst-only
0.0030053211483540075,3.445810796567345e-40,RCL2019_10yr_inst-only
0.003018153318966742,3.414935973988994e-40,RCL2019_10yr_inst-only
0.003031040280596648,3.384609631629557e-40,RCL2019_10yr_inst-only
0.003043982267191322,3.3548228533897263e-40,RCL2019_10yr_inst-only
0.0030569795136972874,3.325566878996083e-40,RCL2019_10yr_inst-only
0.0030700322560642365,3.296833101313385e-40,RCL2019_10yr_inst-only
0.0030831407312493235,3.268613063704594e-40,RCL2019_10yr_inst-only
0.0030963051772214725,3.240898457437868e-40,RCL2019_10yr_inst-only
0.003109525832965692,3.2136811191396995e-40,RCL2019_10yr_inst-only
0.003122802938487405,3.1869530282933306e-40,RCL2019_10yr_inst-only
0.003136136734816818,3.160706304781596e-40,RCL2019_10yr_inst-only
0.003149527464013289,3.134933206473473e-40,RCL2019_10yr_inst-only
0.00316297536916973,3.1096261268534597e-40,RCL2019_10yr_inst-only
0.0031764806944170184,3.084777592693105e-40,RCL2019_10yr_inst-only
0.0031900436849284157,3.0603802617638855e-40,RCL2019_10yr_inst-only
0.003203664586924031,3.036426920590652e-40,RCL2019_10yr_inst-only
0.003217343647675296,3.01291048224497e-40,RCL2019_10yr_inst-only
0.003231081115509434,2.989823984177653e-40,RCL2019_10yr_inst-only
0.003244877239813993,2.9671605860896865e-40,RCL2019_10yr_inst-only
0.0032587322710413507,2.9449135678409994e-40,RCL2019_10yr_inst-only
0.00327264646071327,2.9230763273962665e-40,RCL2019_10yr_inst-only
0.003286620061425472,2.901642378807156e-40,RCL2019_10yr_inst-only
0.003300653326852216,2.8806053502303616e-40,RCL2019_10yr_inst-only
0.0033147465117508972,2.859958981980772e-40,RCL2019_10yr_inst-only
0.0033288998719666805,2.839697124619135e-40,RCL2019_10yr_inst-only
0.0033431136644371403,2.8198137370736123e-40,RCL2019_10yr_inst-only
0.0033573881471969337,2.800302884794617e-40,RCL2019_10yr_inst-only
0.0033717235793824796,2.7811587379423577e-40,RCL2019_10yr_inst-only
0.0033861202212366534,2.7623755696064773e-40,RCL2019_10yr_inst-only
0.0034005783341135216,2.7439477540572377e-40,RCL2019_10yr_inst-only
0.003415098180483093,2.725869765027639e-40,RCL2019_10yr_inst-only
0.0034296800239360637,2.70813617402603e-40,RCL2019_10yr_inst-only
0.003444324129188626,2.6907416486785126e-40,RCL2019_10yr_inst-only
0.0034590307620872515,2.673680951100776e-40,RCL2019_10yr_inst-only
0.0034738001896135284,2.6569489362987012e-40,RCL2019_10yr_inst-only
0.0034886326798890138,2.6405405505972866e-40,RCL2019_10yr_inst-only
0.003503528502180095,2.6244508300974034e-40,RCL2019_10yr_inst-only
0.0035184879269028703,2.608674899159867e-40,RCL2019_10yr_inst-only
0.003533511225628068,2.5932079689163117e-40,RCL2019_10yr_inst-only
0.0035485986710859707,2.578045335806453e-40,RCL2019_10yr_inst-only
0.003563750537171377,2.5631823801412112e-40,RCL2019_10yr_inst-only
0.0035789670989485657,2.548614564691287e-40,RCL2019_10yr_inst-only
0.0035942486326562815,2.534337433300717e-40,RCL2019_10yr_inst-only
0.00360959541571276,2.5203466095249496e-40,RCL2019_10yr_inst-only
0.0036250077267207703,2.506637795293026e-40,RCL2019_10yr_inst-only
0.0036404858454726513,2.4932067695934665e-40,RCL2019_10yr_inst-only
0.0036560300529554185,2.480049387183374e-40,RCL2019_10yr_inst-only
0.003671640631355839,2.4671615773204263e-40,RCL2019_10yr_inst-only
0.003687317864065565,2.454539342517292e-40,RCL2019_10yr_inst-only
0.0037030620356862886,2.442178757318088e-40,RCL2019_10yr_inst-only
0.0037188734320348967,2.430075967096522e-40,RCL2019_10yr_inst-only
0.003734752340148656,2.418227186875303e-40,RCL2019_10yr_inst-only
0.0037506990482904326,2.406628700166448e-40,RCL2019_10yr_inst-only
0.0037667138459539186,2.3952768578321447e-40,RCL2019_10yr_inst-only
0.003782797023868899,2.384168076965763e-40,RCL2019_10yr_inst-only
0.0037989488740065224,2.3732988397927145e-40,RCL2019_10yr_inst-only
0.0038151696895845915,2.3626656925907752e-40,RCL2019_10yr_inst-only
0.003831459765072896,2.352265244629537e-40,RCL2019_10yr_inst-only
0.003847819396198569,2.342094167128648e-40,RCL2019_10yr_inst-only
0.0038642488799514297,2.3321491922345394e-40,RCL2019_10yr_inst-only
0.003880748514589404,2.3224271120152713e-40,RCL2019_10yr_inst-only
0.003897318599643913,2.3129247774732242e-40,RCL2019_10yr_inst-only
0.003913959435925322,2.30363909757529e-40,RCL2019_10yr_inst-only
0.00393067132552841,2.2945670383002648e-40,RCL2019_10yr_inst-only
0.003947454571837844,2.285705621703168e-40,RCL2019_10yr_inst-only
0.003964309479533682,2.277051924996157e-40,RCL2019_10yr_inst-only
0.003981236354596912,2.2686030796457607e-40,RCL2019_10yr_inst-only
0.003998235504315001,2.2603562704861576e-40,RCL2019_10yr_inst-only
0.0040153072372874875,2.2523087348481996e-40,RCL2019_10yr_inst-only
0.0040324518634315696,2.2444577617039274e-40,RCL2019_10yr_inst-only
0.004049669693987731,2.2368006908262967e-40,RCL2019_10yr_inst-only
0.0040669610415253925,2.229334911963848e-40,RCL2019_10yr_inst-only
0.004084326219948601,2.2220578640300593e-40,RCL2019_10yr_inst-only
0.0041017655445017035,2.214967034307143e-40,RCL2019_10yr_inst-only
0.004119279331775095,2.2080599576640158e-40,RCL2019_10yr_inst-only
0.004136867899710942,2.2013342157882083e-40,RCL2019_10yr_inst-only
0.004154531567608967,2.194787436431465e-40,RCL2019_10yr_inst-only
0.004172270656132252,2.1884172926688012e-40,RCL2019_10yr_inst-only
0.004190085487313051,2.1822215021707877e-40,RCL2019_10yr_inst-only
0.004207976384558627,2.1761978264888263e-40,RCL2019_10yr_inst-only
0.0042259436726571386,2.170344070353199e-40,RCL2019_10yr_inst-only
0.0042439876777835275,2.1646580809836573e-40,RCL2019_10yr_inst-only
0.004262108727505449,2.1591377474123557e-40,RCL2019_10yr_inst-only
0.0042803071507892115,2.1537809998188988e-40,RCL2019_10yr_inst-only
0.0042985832780057425,2.1485858088773025e-40,RCL2019_10yr_inst-only
0.004316937440936597,2.143550185114656e-40,RCL2019_10yr_inst-only
0.0043353699727799715,2.1386721782812938e-40,RCL2019_10yr_inst-only
0.0043538812081567665,2.1339498767322708e-40,RCL2019_10yr_inst-only
0.004372471483116653,2.1293814068199473e-40,RCL2019_10yr_inst-only
0.004391141135144162,2.1249649322975026e-40,RCL2019_10yr_inst-only
0.004409890503164824,2.1206986537331762e-40,RCL2019_10yr_inst-only
0.004428719927551327,2.1165808079350597e-40,RCL2019_10yr_inst-only
0.004447629750129688,2.1126096673862574e-40,RCL2019_10yr_inst-only
0.0044666203141854495,2.1087835396902446e-40,RCL2019_10yr_inst-only
0.004485691964469927,2.1051007670262354e-40,RCL2019_10yr_inst-only
0.004504845047206451,2.1015597256143995e-40,RCL2019_10yr_inst-only
0.004524079910096678,2.098158825190759e-40,RCL2019_10yr_inst-only
0.0045433969023268815,2.094896508491595e-40,RCL2019_10yr_inst-only
0.00456279637457429,2.0917712507472117e-40,RCL2019_10yr_inst-only
0.004582278679013464,2.0887815591848846e-40,RCL2019_10yr_inst-only
0.004601844169322678,2.0859259725408487e-40,RCL2019_10yr_inst-only
0.004621493200690361,2.0832030605811638e-40,RCL2019_10yr_inst-only
0.004641226129821528,2.080611423631325e-40,RCL2019_10yr_inst-only
0.004661043314944251,2.0781496921144353e-40,RCL2019_10yr_inst-only
0.004680945115816172,2.075816526097836e-40,RCL2019_10yr_inst-only
0.004700931893731038,2.073610614848021e-40,RCL2019_10yr_inst-only
0.0047210040115252564,2.0715306763937052e-40,RCL2019_10yr_inst-only
0.00474116183358447,2.0695754570969213e-40,RCL2019_10yr_inst-only
0.004761405725850187,2.0677437312319866e-40,RCL2019_10yr_inst-only
0.004781736055826411,2.066034300572221e-40,RCL2019_10yr_inst-only
0.004802153192586333,2.0644459939842956e-40,RCL2019_10yr_inst-only
0.004822657506779019,2.0629776670300526e-40,RCL2019_10yr_inst-only
0.004843249370636126,2.0616282015757096e-40,RCL2019_10yr_inst-only
0.004863929157978679,2.0603965054082922e-40,RCL2019_10yr_inst-only
0.0048846972442238455,2.059281511859193e-40,RCL2019_10yr_inst-only
0.004905554006391764,2.058282179434729e-40,RCL2019_10yr_inst-only
0.004926499823112382,2.057397491453587e-40,RCL2019_10yr_inst-only
0.004947535074632315,2.056626455691035e-40,RCL2019_10yr_inst-only
0.004968660142821765,2.055968104029789e-40,RCL2019_10yr_inst-only
0.004989875411181456,2.0554214921174336e-40,RCL2019_10yr_inst-only
0.005011181264849592,2.0549856990302673e-40,RCL2019_10yr_inst-only
0.0050325780906088375,2.0546598269434913e-40,RCL2019_10yr_inst-only
0.005054066276893351,2.054443000807612e-40,RCL2019_10yr_inst-only
0.0050756462137958305,2.0543343680309763e-40,RCL2019_10yr_inst-only
0.005097318293074606,2.054333098168319e-40,RCL2019_10yr_inst-only
0.005119082908160747,2.0544383826152377e-40,RCL2019_10yr_inst-only
0.005140940454165189,2.0546494343084936e-40,RCL2019_10yr_inst-only
0.005162891327885924,2.0549654874320337e-40,RCL2019_10yr_inst-only
0.005184935927815195,2.0553857971286547e-40,RCL2019_10yr_inst-only
0.005207074654146744,2.0559096392172066e-40,RCL2019_10yr_inst-only
0.005229307908783064,2.056536309915248e-40,RCL2019_10yr_inst-only
0.005251636095342693,2.0572651255670605e-40,RCL2019_10yr_inst-only
0.00527405961916754,2.0580954223769474e-40,RCL2019_10yr_inst-only
0.005296578887330265,2.05902655614771e-40,RCL2019_10yr_inst-only
