freq_Hz,Sn_1_per_Hz,hc_sensitivity
0.00010363531072742938,1.719797517392771e-33,4.2217502306894172e-19
0.00010423390406440324,1.6628730195050862e-33,4.1632649061328984e-19
0.0001048359548521296,1.6078490454132058e-33,4.105610672408899e-19
0.00010544148306070337,1.5546617796531154e-33,4.048775663140858e-19
0.00010605050877556598,1.503249557693822e-33,3.9927481815170154e-19
0.00010666305219817106,1.4535527932550314e-33,3.937516697866293e-19
0.0001072791336466558,1.4055139080848738e-33,3.8830698472686617e-19
0.00010789877355651325,1.3590772641146945e-33,3.829396427199944e-19
0.00010852199248127194,1.3141890979098426e-33,3.776485395209963e-19
0.00010914881109317595,1.270797457339202e-33,3.724325866634187e-19
0.0001097792501838718,1.2288521403877988e-33,3.6729071123378343e-19
0.00011041333066509779,1.1883046360402098e-33,3.6222185564923655e-19
0.00011105107356937706,1.1491080671644847e-33,3.5722497743837545e-19
0.0001116925000507166,1.111217135328693e-33,3.5229904902519563e-19
0.00011233763138530723,1.074588067484911e-33,3.4744305751614835e-19
0.00011298648897223066,1.0391785644570202e-33,3.426560044902199e-19
0.0001136390943341687,1.0049477511714878e-33,3.3793690579202415e-19
0.00011429546911811735,9.71856128571949e-34,3.3328479132784964e-19
0.0001149556350961048,9.398655271605738e-34,3.286987048646208e-19
0.00011561961416591321,9.089390621111433e-34,3.2417770383173704e-19
0.0001162874283518062,8.790410899004942e-34,3.1972085912573384e-19
0.00011695909980525784,8.501371664070857e-34,3.1532725491775277e-19
0.0001176346508056887,8.221940064267657e-34,3.109959884637465e-19
0.00011831410376120421,7.951794445579217e-34,3.0672616991740804e-19
0.00011899748120933815,7.690623974095338e-34,3.0251692214576945e-19
0.00011968480581780029,7.438128270873511e-34,2.983673805474363e-19
0.00012037610038522768,7.194017059149369e-34,2.9427669287342564e-19
0.00012107138784194222,6.958009823476517e-34,2.9024401905055155e-19
0.00012177069125070955,6.729835480393713e-34,2.862685310073556e-19
0.00012247403380750543,6.509232060226665e-34,2.8234941250250526e-19
0.00012318143884228444,6.29594639964936e-34,2.7848585895565836e-19
0.0001238929298197541,6.089733844639433e-34,2.7467707728073974e-19
0.00012460853034015326,5.890357963476086e-34,2.7092228572160194e-19
0.00012532826414003422,5.69759026944058e-34,2.6722071369003893e-19
0.00012605215509305155,5.511209952890077e-34,2.6357160160610425e-19
0.0001267802272107522,5.331003622388883e-34,2.599742007407284e-19
0.00012751250464337332,5.1567650545887356e-34,2.564277730605699e-19
0.0001282490116806428,4.988294952563308e-34,2.529315910750935e-19
0.00012898977275258488,4.825400712310064e-34,2.4948493768583234e-19
0.00012973481243033088,4.667896197143036e-34,2.460871060378025e-19
0.0001304841554269334,4.515601519709731e-34,2.42737399373047e-19
0.0001312378265981875,4.3683428313734076e-34,2.394351308862629e-19
0.00013199585094345346,4.225952118712522e-34,2.3617962358250754e-19
0.0001327582536064873,4.088267006895145e-34,2.3297021013692296e-19
0.0001335250598762743,3.955130569696722e-34,2.2980623275647634e-19
0.00013429629518786783,3.826391145935802e-34,2.266870430436725e-19
0.00013507198512323324,3.7019021621106315e-34,2.236120018622149e-19
0.00013585215541209574,3.5815219610269475e-34,2.2058047920459023e-19
0.00013663683193279532,3.4651136362137304e-34,2.1759185406153715e-19
0.00013742604071314326,3.352544871931932e-34,2.146455142933943e-19
0.00013821980793128698,3.243687788585901e-34,2.1174085650327483e-19
0.00013901815991657784,3.138418793355499e-34,2.0887728591206084e-19
0.0001398211231504438,3.0366184358720007e-34,2.060542162351858e-19
0.00014062872426726957,2.9381712687667896e-34,2.0327106956116958e-19
0.0001414409900552778,2.8429657129288405e-34,2.0052727623190415e-19
0.00014225794745741996,2.7508939273106224e-34,1.9782227472463513e-19
0.00014307962357226794,2.6618516831296003e-34,1.951555115356446e-19
0.00014390604565491438,2.5757382423157812e-34,1.9252644106558553e-19
0.00014473724111787632,2.4924562400622714e-34,1.8993452550646193e-19
0.00014557323753200372,2.4119115713398762e-34,1.8737923473022515e-19
0.00014641406262739574,2.3340132812414244e-34,1.8486004617895544e-19
0.00014725974429431838,2.25867345902689e-34,1.8237644475662514e-19
0.0001481103105841313,2.1858071357434524e-34,1.7992792272239824e-19
0.00014896578971021753,2.1153321853001685e-34,1.7751397958546246e-19
0.0001498262100489194,2.0471692288801377e-34,1.7513412200136212e-19
0.00015069160014048012,1.981241542577377e-34,1.7278786366981279e-19
0.00015156198868998937,1.9174749681495022e-34,1.7047472523398082e-19
0.00015243740456833752,1.8557978267805246e-34,1.6819423418119434e-19
0.00015331787681317088,1.796140835752562e-34,1.659459247450859e-19
0.0001542034346298566,1.7384370279274881e-34,1.6372933780912284e-19
0.00015509410739245074,1.6826216739440372e-34,1.6154402081152424e-19
0.0001559899246446727,1.6286322070383115e-34,1.5938952765153462e-19
0.00015689091610088533,1.5764081503990864e-34,1.572654185970377e-19
0.00015779711164707987,1.5258910469723144e-34,1.551712601934939e-19
0.00015870854134186887,1.4770243916318298e-34,1.5310662517417364e-19
0.0001596252354174811,1.42975356563667e-34,1.5107109237168324e-19
0.00016054722428076614,1.384025773297303e-34,1.490642466307474e-19
0.00016147453851420203,1.3397899807764804e-34,1.4708567872224466e-19
0.00016240720887691012,1.2969968569523705e-34,1.4513498525846879e-19
0.00016334526630567517,1.255598716274413e-34,1.432117686096041e-19
0.00016428874191597105,1.2155494635445287e-34,1.41315636821395e-19
0.00016523766700299444,1.1768045405585652e-34,1.3944620353398943e-19
0.0001661920730427006,1.1393208745453744e-34,1.3760308790195022e-19
0.0001671519916928493,1.1030568283424727e-34,1.357859145154024e-19
0.00016811745479405416,1.0679721522499118e-34,1.3399431332231352e-19
0.00016908849437083883,1.034027937505532e-34,1.3222791955188367e-19
0.0001700651426326994,1.0011865713268814e-34,1.3048637363903152e-19
0.0001710474319751722,9.694116934669127e-35,1.2876932114996113e-19
0.00017203539498090987,9.38668154232258e-35,1.2707641270879035e-19
0.00017302906442076004,9.089219739148745e-35,1.2540730392523444e-19
0.00017402847325485404,8.8014030358912e-35,1.2376165532331825e-19
0.00017503365463369965,8.522913872283261e-35,1.2213913227111104e-19
0.0001760446418992799,8.253445250962937e-35,1.2053940491146795e-19
0.00017706146858616093,7.992700383705636e-35,1.1896214809375678e-19
0.00017808416842260186,7.740392349561068e-35,1.1740704130656951e-19
0.0001791127753316762,7.496243764489794e-35,1.1587376861138758e-19
0.00018014732343239458,7.259986462114209e-35,1.1436201857720483e-19
0.0001811878470408383,7.0313611852063e-35,1.1287148421607852e-19
0.00018223438067129692,6.810117287551811e-35,1.1140186291960725e-19
0.00018328695903741253,6.596012445839796e-35,1.0995285639631658e-19
0.00018434561705333295,6.388812381239076e-35,1.085241706099379e-19
0.00018541038983486751,6.188290590336061e-35,1.0711551571857606e-19
0.00018648131270065368,5.994228085116463e-35,1.057266060147418e-19
0.00018755842117332782,5.806413141687233e-35,1.0435715986624586e-19
0.0001886417509807036,5.624641057443232e-35,1.0300689965793784e-19
0.0001897313380569572,5.448713916394026e-35,1.0167555173427888e-19
0.00019082721854381843,5.278440362375736e-35,1.0036284634273714e-19
0.00019192942879177162,5.113635379881596e-35,9.906851757799088e-20
0.00019303800536125864,4.9541200822553e-35,9.779230332693456e-20
0.00019415298502389376,4.7997215069976937e-35,9.653394521446764e-20
0.0001952744047636824,4.650272417948037e-35,9.529318855006233e-20
0.00019640230177824812,4.5056111141075487e-35,9.40697822750951e-20
0.0001975367134800666,4.3655812448815556e-35,9.286347891093249e-20
0.0001986776774977057,4.2300316315239803e-35,9.167403450776099e-20
0.00019982523167707568,4.098816094574728e-35,9.05012085941465e-20
0.00020097941408268194,3.971793287088948e-35,8.934476412732121e-20
0.00020214026299888963,3.8488265334618913e-35,8.820446744417719e-20
0.00020330781693119268,3.7297836736617406e-35,8.708008821296477e-20
0.0002044821146074912,3.6145369126878345e-35,8.597139938568181e-20
0.0002056631949793762,3.5029626750783234e-35,8.487817715114471e-20
0.00020685109722342078,3.3949414642973355e-35,8.38002008887324e-20
0.00020804586074248168,3.2903577268369337e-35,8.273725312279018e-20
0.00020924752516700352,3.189099720875845e-35,8.168911947769129e-20
0.00021045613035633565,3.0910593893406095e-35,8.065558863353751e-20
0.0002116717164000531,2.9961322372216876e-35,7.963645228249722e-20
0.0002128943236192867,2.904217213000907e-35,7.863150508576813e-20
0.00021412399256806068,2.8152165940519337e-35,7.76405446311563e-20
0.00021536076403463685,2.7290358758801864e-35,7.666337139126425e-20
0.0002166046790428698,2.6455836650726166e-35,7.569978868227528e-20
0.00021785577885356477,2.5647715758331515e-35,7.474960262333278e-20
0.0002191141049658486,2.4865141299824064e-35,7.38126220964972e-20
0.00022037969911854519,2.410728660305739e-35,7.288865870727985e-20
0.00022165260329156013,2.337335217136668e-35,7.197752674574103e-20
0.00022293285970727348,2.2662564780669564e-35,7.107904314814604e-20
0.0002242205108319392,2.197417660678232e-35,7.019302745917133e-20
0.00022551559937709618,2.130746438193336e-35,6.931930179465045e-20
0.00022681816830098176,2.0661728579496536e-35,6.845769080485735e-20
0.00022812826080995926,2.0036292625990112e-35,6.760802163831253e-20
0.00022944592035995022,1.943050213942925e-35,6.677012390611033e-20
0.00023077119065787488,1.8843724193144609e-35,6.594382964675757e-20
0.00023210411566310449,1.8275346604209527e-35,6.512897329151421e-20
0.00023344473958891596,1.772477724565332e-35,6.432539163023481e-20
0.00023479310690396218,1.719144338165535e-35,6.353292377769512e-20
0.00023614926233374352,1.6674791024954378e-35,6.275141114040626e-20
0.00023751325086209397,1.617428431572116e-35,6.198069738390099e-20
0.0002388851177326723,1.568940492117743e-35,6.122062840049127e-20
0.00024026490845046187,1.5219651455263012e-35,6.047105227748816e-20
0.00024165266878328268,1.4764538917676779e-35,5.973181926587565e-20
0.000243048444763306,1.4323598151644327e-35,5.900278174943718e-20
0.00024445228268858417,1.3896375319779382e-35,5.828379421432147e-20
0.0002458642291245848,1.348243139743529e-35,5.757471321904717e-20
0.0002472843309057359,1.308134168295764e-35,5.687539736493709e-20
0.0002487126351369793,1.2692695324271415e-35,5.618570726697635e-20
0.0002501491891953322,1.231609486125505e-35,5.550550552508958e-20
0.00025159404073146134,1.1951155783370273e-35,5.483465669582787e-20
0.00025304723767125974,1.1597506102038907e-35,5.417302726446552e-20
0.0002545088282174397,1.125478593726847e-35,5.3520485617493394e-20
0.00025597886085113004,1.0922647118051829e-35,5.2876902015509434e-20
0.00025745738433348463,1.0600752796077347e-35,5.2242148566497025e-20
0.0002589444477073001,1.0288777072303911e-35,5.161609919948686e-20
0.00026044010029864116,9.986404635969944e-36,5.099862963859742e-20
0.00026194439171847966,9.693330415618477e-36,5.038961737744611e-20
0.0002634573718643367,9.409259241737766e-36,4.978894165393008e-20
0.0002649790909219404,9.133905520625953e-36,4.919648342536647e-20
0.0002665095993668894,8.866992919105548e-36,4.861212534399072e-20
0.00026804894796632713,8.608254059723615e-36,4.803575173280605e-20
0.0002695971877806266,8.357430226086446e-36,4.7467248561779016e-20
0.00027115437016508203,8.114271077990134e-36,4.690650342437769e-20
0.00027272054677161584,7.878534376017672e-36,4.635340551444425e-20
0.0002742957695504879,7.649985715287893e-36,4.5807845603402175e-20
0.0002758800907520217,7.428398268047697e-36,4.526971601778787e-20
0.00027747356292833636,7.213552534813317e-36,4.4738910617105815e-20
0.00027907623893508966,7.005236103773977e-36,4.42153247720012e-20
0.00028068817193323194,6.803243418181543e-36,4.3698855342745184e-20
0.00028230941539076785,6.60737555145953e-36,4.318940065802942e-20
0.00028394002308453314,6.4174399897725e-36,4.268686049406316e-20
0.00028558004910197424,6.233250421807879e-36,4.2191136053972233e-20
0.0002872295478429457,6.054626535527423e-36,4.17021299474912e-20
0.00028888857402151343,5.881393821656802e-36,4.1219746170947884e-20
0.0002905571826677683,5.713383383687605e-36,4.074389008753474e-20
0.0002922354291296549,5.550431754173833e-36,4.0274468407861737e-20
0.00029392336907480286,5.392380717113818e-36,3.9811389170789994e-20
0.0002956210584923782,5.239077136212747e-36,3.9354561724537464e-20
0.00029732855369493595,5.090372788831185e-36,3.890389670805784e-20
0.00029904591132029143,4.946124205428231e-36,3.8459306032683924e-20
0.0003007731883333976,4.806192514317067e-36,3.802070286403518e-20
0.0003025104420282335,4.6704432915551775e-36,3.7588001604184207e-20
0.000304257730029708,4.53874641579766e-36,3.7161117874077325e-20
0.000306015110295567,4.4109759279490105e-36,3.6739968496208694e-20
0.00030778264111831907,4.28700989545218e-36,3.632447147754033e-20
0.0003095603811271677,4.166730281061305e-36,3.591454599266776e-20
0.0003113483892899563,4.050022815948068e-36,3.551011236722582e-20
0.00031314672491512455,3.936776876997503e-36,3.511109206153178e-20
0.0003149554476536738,3.82688536815371e-36,3.471740765446271e-20
0.00031677461750114947,3.720244605680158e-36,3.4328982827562e-20
0.00031860429479962655,3.616754207204999e-36,3.3945742349374705e-20
0.0003204445402397148,3.516316984424423e-36,3.356761206000487e-20
0.00032229541486257003,3.418838839343026e-36,3.319451885589439e-20
0.0003241569800619193,3.3242286639330876e-36,3.2826390674818615e-20
0.00032602929758609767,3.2323982430990943e-36,3.246315648109613e-20
0.00032791242954009476,3.1432621608376565e-36,3.210474625100974e-20
0.0003298064383876184,3.0567377094861954e-36,3.17510909584343e-20
0.00033171138695316195,2.972744801958322e-36,3.1402122560670925e-20
0.0003336273384240918,2.891205886865876e-36,3.1057773984481376e-20
0.00033555435635274165,2.812045866432286e-36,3.071797911232237e-20
0.00033749250465852086,2.7351920171041872e-36,3.038267276877536e-20
0.0003394418476300351,2.6605739127717485e-36,3.005179070716942e-20
0.0003414024499272171,2.5881233505111334e-36,2.9725269596394557e-20
0.000343374376583475,2.5177742787651186e-36,2.9403047007901763e-20
0.00034535769300784487,2.4494627278813994e-36,2.908506140288898e-20
0.0003473524649871642,2.38312674292974e-36,2.8771252119667597e-20
0.0003493587586882521,2.3187063187228963e-36,2.8461559361209246e-20
0.0003513766406601046,2.2561433369679024e-36,2.815592418286887e-20
0.0003534061778361024,2.1953815054771614e-36,2.785428848028167e-20
0.0003554474375362292,2.1363662993711743e-36,2.7556594977432186e-20
0.0003575004874693087,2.0790449042065772e-36,2.7262787214891174e-20
0.0003595653957352455,2.023366160966192e-36,2.6972809538220397e-20
0.000361642230827288,1.9692805128488918e-36,2.6686607086540228e-20
0.0003637310616342983,1.9167399538000545e-36,2.6404125781259446e-20
0.00036583195744303794,1.8656979787248145e-36,2.6125312314964164e-20
0.0003679449879404662,1.816109535328454e-36,2.5850114140463552e-20
0.00037007022321604993,1.7679309775301393e-36,2.5578479459990345e-20
0.0003722077337640926,1.7211200203978027e-36,2.5310357214552998e-20
0.0003743575904860672,1.6756356965541843e-36,2.504569707343893e-20
0.0003765198646929723,1.631438314005008e-36,2.4784449423864483e-20
0.0003786946281076958,1.588489415342621e-36,2.452656536077127e-20
0.00038088195286739264,1.5467517382795095e-36,2.427199667676588e-20
0.00038308191152588175,1.5061891774676913e-36,2.4020695852200424e-20
0.0003852945770560468,1.4667667475618016e-36,2.377261604539344e-20
0.0003875200228522629,1.428450547484437e-36,2.3527711082986727e-20
0.0003897583227328257,1.3912077258545012e-36,2.328593545043873e-20
0.0003920095509424034,1.3550064475398127e-36,2.3047244282650003e-20
0.00039427378215449866,1.3198158612971764e-36,2.2811593354720642e-20
0.00039655109147392374,1.285606068463961e-36,2.257893907283696e-20
0.0003988415544392958,1.2523480926664614e-36,2.2349238465285092e-20
0.0004011452470255374,1.2200138505117581e-36,2.212244917359098e-20
0.00040346224564640057,1.1885761232304393e-36,2.1898529443783342e-20
0.0004057926271569998,1.1580085292390594e-36,2.1677438117778847e-20
0.00040813646885636153,1.128285497592002e-36,2.1459134624887428e-20
0.00041049384848998867,1.0993822422934761e-36,2.1243578973435766e-20
0.00041286484425243726,1.0712747374414171e-36,2.1030731742507708e-20
0.00041524953478991496,1.043939693175815e-36,2.0820554073798893e-20
0.00041764799920288373,1.0173545324052542e-36,2.0613007663585625e-20
0.0004200603170486882,9.914973682858445e-37,2.0408054754804334e-20
0.00042248656834419264,9.663469824280301e-37,2.0205658129241527e-20
0.00042492683356843547,9.418828038072939e-37,2.0005781099831952e-20
0.00042738119366529914,9.180848883556721e-37,1.9808387503063444e-20
0.000429849730046193,8.949338992117759e-37,1.961344169148721e-20
0.00043233252459275835,8.724110876076442e-37,1.9420908526331277e-20
0.0004348296596595785,8.504982743717094e-37,1.9230753370216916e-20
0.00043734121807691536,8.291778320274964e-37,1.9042942079974962e-20
0.0004398672831534544,8.084326674687075e-37,1.885744099956196e-20
0.0004424079386790688,7.88246205191728e-37,1.8674216953073847e-20
0.0004449632689275991,7.686023710673425e-37,1.849323723785612e-20
0.00044753335865964616,7.494855766340425e-37,1.8314469617709234e-20
0.00045011829312538806,7.308807038957863e-37,1.8137882316187122e-20
0.000452718158067401,7.127730906078754e-37,1.79634440099889e-20
0.00045533303972350876,6.951485160348182e-37,1.7791123822440785e-20
0.00045796302482964076,6.779931871649144e-37,1.7620891317068298e-20
0.0004606082006227097,6.6129372536656685e-37,1.7452716491256675e-20
0.0004632686548435055,6.450371534719381e-37,1.7286569769998575e-20
0.00046594447573960356,6.29210883274024e-37,1.712242199972796e-20
0.0004686357520682969,6.138027034236021e-37,1.6960244442238253e-20
0.00047134257309953373,5.988007677131459e-37,1.6800008768684926e-20
0.0004740650286188838,5.841935837349524e-37,1.6641687053669723e-20
0.00047680320893051464,5.6997000190141785e-37,1.6485251769406726e-20
0.00047955720486018505,5.561192048156267e-37,1.6330675779968526e-20
0.00048232710775826304,5.426306969808312e-37,1.617793233561121e-20
0.0004851130095027488,5.294942948378892e-37,1.6026995067177884e-20
0.00048791500250233006,5.167001171198835e-37,1.5877837980578533e-20
0.0004907331796994399,5.042385755137492e-37,1.5730435451346484e-20
0.000493567634573345,4.921003656188214e-37,1.5584762219269176e-20
0.0004964184611432446,4.802764581927518e-37,1.5440793383093166e-20
0.000499285753971387,4.68758090675446e-37,1.5298504395302105e-20
0.0005021696081662115,4.5753675898197695e-37,1.5157871056966337e-20
0.0005050701193854968,4.466042095558307e-37,1.501886951266402e-20
0.0005079873838395385,4.3595243167396984e-37,1.4881476245471924e-20
0.000510921498294339,4.255736499956267e-37,1.4745668072025636e-20
0.0005138725600748166,4.154603173469106e-37,1.4611422137648092e-20
0.0005168406670680354,4.056051077336056e-37,1.447871591154544e-20
0.0005198259177264489,3.960009095748029e-37,1.4347527182069753e-20
0.0005228284110711717,3.866408191501871e-37,1.421783405204705e-20
0.0005258482466952564,3.77518134254157e-37,1.4089614934170945e-20
0.0005288855247670035,3.68626348050013e-37,1.3962848546459823e-20
0.0005319403460332808,3.5995914311783628e-37,1.3837513907777836e-20
0.0005350128118228657,3.5151038568977257e-37,1.3713590333418352e-20
0.0005381030240498076,3.4327412006669833e-37,1.3591057430749348e-20
0.0005412110852168046,3.3524456321043256e-37,1.3469895094920075e-20
0.0005443370984186103,3.2741609950582156e-37,1.3350083504627898e-20
0.0005474811673454454,3.1978327568728044e-37,1.3231603117945409e-20
0.0005506433962864434,3.12340795924446e-37,1.311443466820617e-20
0.0005538238901331071,3.050835170618797e-37,1.2998559159949245e-20
0.0005570227543827882,2.9800644400784724e-37,1.2883957864921448e-20
0.0005602400951421875,2.911047252673985e-37,1.2770612318136811e-20
0.0005634760191308714,2.8437364861512844e-37,1.265850431399278e-20
0.0005667306336848184,2.7780863690311724e-37,1.2547615902442155e-20
0.0005700040467599707,2.7140524399976586e-37,1.243792938522099e-20
0.0005732963669358227,2.6515915085528013e-37,1.2329427312130919e-20
0.0005766077034190183,2.590661616898008e-37,1.2222092477376208e-20
0.0005799381660469748,2.5312220030023088e-37,1.2115907915954582e-20
0.0005832878652915266,2.4732330648197565e-37,1.2010856900101406e-20
0.0005866569122625865,2.41665632561935e-37,1.190692293578696e-20
0.0005900454187118378,2.36145440039171e-37,1.1804089759265805e-20
0.0005934534970364326,2.307590963298625e-37,1.1702341333678655e-20
0.0005968812602827271,2.255030716131715e-37,1.1601661845705375e-20
0.0006003288221500277,2.20373935774849e-37,1.1502035702269444e-20
0.0006037962969943638,2.1536835544544675e-37,1.140344752729308e-20
0.0006072837998322808,2.1048309113013444e-37,1.1305882158502815e-20
0.0006107914463446527,2.0571499442721307e-37,1.1209324644285205e-20
0.0006143193528805259,2.010610053324896e-37,1.1113760240591974e-20
0.0006178676364609696,1.9651814962682334e-37,1.1019174407895017e-20
0.0006214364147829645,1.920835363441624e-37,1.0925552808190053e-20
0.0006250258062233046,1.8775435531755237e-37,1.0832881302049328e-20
0.0006286359298425203,1.835278748006358e-37,1.0741145945722892e-20
0.0006322669053888358,1.7940143916224042e-37,1.065033298828789e-20
0.0006359188533021307,1.7537246665177532e-37,1.0560428868846336e-20
0.0006395918947179459,1.714384472331552e-37,1.0471420213770257e-20
0.0006432861514714913,1.6759694048513222e-37,1.0383293833994936e-20
0.0006470017461016951,1.6384557356589859e-37,1.0296036722359245e-20
0.0006507388018552649,1.601820392399615e-37,1.0209636050993472e-20
0.0006544974426907739,1.5660409396531714e-37,1.0124079168754347e-20
0.0006582777932827796,1.5310955603901363e-37,1.003935359870684e-20
0.00066207997902595,1.4969630379929171e-37,9.955447035653261e-21
0.0006659041260392302,1.463622738824909e-37,9.872347343708818e-21
0.0006697503611700225,1.4310545953302493e-37,9.790042553924139e-21
0.0006736188119983948,1.399239089647468e-37,9.708520861954425e-21
0.000677509606841313,1.3681572377209302e-37,9.627770625775233e-21
0.0006814228747568933,1.3377905738944853e-37,9.547780363444974e-21
0.0006853587455486919,1.308121135972088e-37,9.468538750913786e-21
0.0006893173497699996,1.2791314507309853e-37,9.390034619879405e-21
0.0006932988187281809,1.250804519873028e-37,9.312256955689312e-21
0.0006973032844890254,1.2231238064006126e-37,9.23519489528979e-21
0.0007013308798811293,1.1960732214038665e-37,9.158837725221637e-21
0.0007053817385003022,1.169637111246257e-37,9.083174879662705e-21
0.0007094559947139946,1.1438002451361951e-37,9.00819593851738e-21
0.0007135537836657632,1.1185478030725028e-37,8.933890625552852e-21
0.0007176752412797431,1.0938653641522564e-37,8.86024880658283e-21
0.0007218205042651649,1.0697388952294853e-37,8.787260487698129e-21
0.000725989710120885,1.0461547399139762e-37,8.71491581354483e-21
0.0007301829971399479,1.023099607899492e-37,8.643205065649875e-21
0.0007344005044141736,1.0005605646111805e-37,8.572118660794316e-21
0.0007386423718387682,9.785250211622565e-38,8.501647149434455e-21
0.0007429087401169716,9.56980724610264e-38,8.43178121417081e-21
0.000747199750764715,9.359157485037514e-38,8.36251166826555e-21
0.0007515155461153226,9.153184837101486e-38,8.293829454207997e-21
0.0007558562693242295,8.951776295162634e-38,8.22572564232889e-21
0.0007602220643737307,8.754821849928504e-38,8.158191429463328e-21
0.0007646130760777578,8.562214406150645e-38,8.09121813766267e-21
0.0007690294500866789,8.373849701308876e-38,8.024797212955643e-21
0.0007734713328921379,8.189626226697488e-38,7.958920224158623e-21
0.000777938871831903,8.009445150840207e-38,7.893578861735745e-21
0.0007824322150947628,7.833210245160003e-38,7.828764936708427e-21
0.0007869515117254378,7.66082781183506e-38,7.764470379615005e-21
0.0007914969116295219,7.492206613772525e-38,7.7006872395204e-21
0.0007960685655784634,7.327257806633876e-38,7.637407683075867e-21
0.0008006666252145534,7.165894872849462e-38,7.57462399362942e-21
0.0008052912430559697,7.008033557558604e-38,7.51232857038636e-21
0.0008099425725018228,6.853591806417445e-38,7.450513927620805e-21
0.0008146207678372536,6.702489705214649e-38,7.38917269393756e-21
0.0008193259842385477,6.554649421240022e-38,7.32829761158491e-21
0.0008240583777782795,6.409995146351029e-38,7.267881535818174e-21
0.0008288181054304977,6.268453041683942e-38,7.207917434313829e-21
0.0008336053250759211,6.129951183959427e-38,7.148398386634608e-21
0.0008384201955071845,5.994419513331557e-38,7.089317583744945e-21
0.0008432628764341015,5.861789782733091e-38,7.030668327577069e-21
0.0008481335284889633,5.731995508669743e-38,6.97244403064733e-21
0.0008530323132318671,5.604971923418235e-38,6.914638215722586e-21
0.0008579593931560717,5.480655928584328e-38,6.857244515536423e-21
0.0008629149316933962,5.358986049977693e-38,6.80025667255462e-21
0.000867899093219629,5.239902393763168e-38,6.74366853878986e-21
0.00087291204305999,5.123346603847196e-38,6.6874740756646804e-21
0.0008779539474946102,5.009261820461425e-38,6.6316673539225e-21
0.0008830249737640474,4.897592639905287e-38,6.576242553585868e-21
0.0008881252900748354,4.788285075411014e-38,6.52119396396121e-21
0.0008932550656050581,4.681286519095779e-38,6.466515983689342e-21
0.0008984144705099716,4.576545704966046e-38,6.41220312084057e-21
0.0009036036759276358,4.4740126729415436e-38,6.358249993053754e-21
0.0009088228539846002,4.373638733865505e-38,6.3046513277176886e-21
0.0009140721778016095,4.275376435470543e-38,6.251401962193954e-21
0.0009193518214993471,4.1791795292693003e-38,6.198496844079632e-21
0.0009246619602042108,4.0850029383404404e-38,6.145931031508434e-21
0.0009300027700541179,3.9928027259814573e-38,6.093699693488668e-21
0.0009353744282043577,3.902536065200218e-38,6.0417981102760605e-21
0.0009407771128334547,3.81416120901899e-38,5.990221673779898e-21
0.0009462110031490889,3.727637461564126e-38,5.93896588799996e-21
0.0009516762793940357,3.6429251499168326e-38,5.888026369492422e-21
0.0009571731228521456,3.559985596700236e-38,5.83739884786214e-21
0.0009627017158543579,3.478781093379231e-38,5.787079166278862e-21
0.0009682622417847444,3.399274874250291e-38,5.737063282014712e-21
0.0009738548850866023,3.3214310910988524e-38,5.687347266999916e-21
0.0009794798312685595,3.2452147885034345e-38,5.637927308394086e-21
0.0009851372669107373,3.1705918797651745e-38,5.58879970916944e-21
0.000990827379670936,3.097529123443383e-38,5.539960888702932e-21
0.0009965503582908596,3.025994100477612e-38,5.4914073833735846e-21
0.0010023063926023767,2.9559551918777464e-38,5.443135847161313e-21
0.0010080956735338152,2.887381556964301e-38,5.395143052243418e-21
0.0010139183931162992,2.8202431121416075e-38,5.347425889584566e-21
0.0010197747444901165,2.754510510187522e-38,5.299981369516143e-21
0.0010256649219111248,2.6901551200436344e-38,5.25280662230047e-21
0.0010315891207571966,2.6271490070908224e-38,5.20589889867539e-21
0.001037547537534698,2.5654649138955117e-38,5.159255570374426e-21
0.0010435403698850093,2.50507624141266e-38,5.112874130617647e-21
0.0010495678165910766,2.4459570306321995e-38,5.066752194568263e-21
0.001055630077584011,2.3880819446560316e-38,5.020887499749643e-21
0.0010617273539497163,2.3314262511936401e-38,4.9752779064176206e-21
0.0010678598479355607,2.275965805464642e-38,4.929921397882535e-21
0.001074027762957085,2.2216770334974014e-38,4.884816080775557e-21
0.0010802313036047495,2.1685369158133307e-38,4.839960185253653e-21
0.001086470675650722,2.116522971487067e-38,4.7953520651374786e-21
0.0010927460860556987,2.0656132425733857e-38,4.75099019797651e-21
0.0010990577429757756,2.0157862788920343e-38,4.706873185035493e-21
0.0011054058557693487,1.9670211231625404e-38,4.662999751196512e-21
0.0011117906350040598,1.9192972964812827e-38,4.619368744770762e-21
0.0011182122924637803,1.87259478413383e-38,4.575979137214251e-21
0.0011246710411556384,1.826894021735933e-38,4.532830022741602e-21
0.001131167095317079,1.7821758816972323e-38,4.489920617832361e-21
0.0011377006704229775,1.7384216600019297e-38,4.447250260623997e-21
0.0011442719831927816,1.6956130633015133e-38,4.404818410186293e-21
0.0011508812515977024,1.653732196314748e-38,4.36262464567161e-21
0.0011575286948679437,1.6127615495307747e-38,4.320668665335911e-21
0.0011642145334999738,1.572683987211478e-38,4.278950285425492e-21
0.0011709389892638408,1.533482735689736e-38,4.237469438924709e-21
0.0011777022852105246,1.4951413719605076e-38,4.196226174160169e-21
0.0011845046456793412,1.4576438125620098e-38,4.1552206532571136e-21
0.0011913462963053807,1.4209743027447105e-38,4.1144531504442136e-21
