freq_Hz,Sn_1_per_Hz,hc_sensitivity
1.2590704317963499e-05,4.953373870884905e-28,7.8972441892497e-17
1.2663427713682968e-05,4.785192408963552e-28,7.784403520307411e-17
1.2736571156776364e-05,4.62272191528516e-28,7.673175783990548e-17
1.2810137073420276e-05,4.465768445186329e-28,7.563537923550845e-17
1.2884127903804683e-05,4.314144640740775e-28,7.455467211839756e-17
1.2958546102214112e-05,4.167669507052094e-28,7.348941246596446e-17
1.3033394137108828e-05,4.026168196145438e-28,7.243937945803787e-17
1.310867449120693e-05,3.889471798198233e-28,7.140435543110093e-17
1.3184389661566513e-05,3.7574171398623223e-28,7.038412583316896e-17
1.3260542159668585e-05,3.629846589435396e-28,6.93784791793084e-17
1.3337134511500438e-05,3.5066078686496027e-28,6.838720700779175e-17
1.341416925763926e-05,3.387553870852985e-28,6.741010383688264e-17
1.349164895333662e-05,3.2725424853655643e-28,6.644696712223361e-17
1.3569576168603003e-05,3.161436427801643e-28,6.549759721489834e-17
1.3647953488293283e-05,3.0541030761543784e-28,6.456179731993867e-17
1.3726783512192265e-05,2.9504143124481423e-28,6.363937345562827e-17
1.3806068855101006e-05,2.8502463697686105e-28,6.273013441323644e-17
1.3885812146923631e-05,2.753479684488285e-28,6.183389171738657e-17
1.3966016032754375e-05,2.659998753511361e-28,6.095045958698451e-17
1.4046683172965538e-05,2.5696919963665876e-28,6.00796548967009e-17
1.412781624329551e-05,2.4824516219845087e-28,5.922129713900907e-17
1.4209417934937755e-05,2.398173499998917e-28,5.837520838676044e-17
1.429149095462987e-05,2.3167570364198735e-28,5.754121325629981e-17
1.437403802474346e-05,2.2381050535290215e-28,5.671913887110475e-17
1.4457061883374524e-05,2.162123673854098e-28,5.590881482594473e-17
1.4540565284434076e-05,2.0887222080843783e-28,5.511007315155569e-17
1.4624550997739726e-05,2.0178130467925024e-28,5.4322748279815086e-17
1.4709021809107347e-05,1.9493115558342285e-28,5.3546677009419214e-17
1.4793980520443575e-05,1.883135975300493e-28,5.278169847204806e-17
1.4879429949838828e-05,1.8192073219014744e-28,5.202765409901439e-17
1.4965372931660588e-05,1.7574492946662141e-28,5.128438758839161e-17
1.5051812316647641e-05,1.6977881838447166e-28,5.0551744872608236e-17
1.5138750972004407e-05,1.640152782904362e-28,4.982957408650925e-17
1.5226191781496282e-05,1.5844743035149074e-28,4.9117725535870175e-17
1.5314137645545084e-05,1.5306862934211844e-28,4.841605166636498e-17
1.540259148132535e-05,1.4787245571049244e-28,4.772440703297518e-17
1.5491556222861188e-05,1.4285270791411708e-28,4.704264826983608e-17
1.5581034821123383e-05,1.3800339501579517e-28,4.637063406051668e-17
1.567103024412754e-05,1.333187295310333e-28,4.570822510872067e-17
1.576154547703227e-05,1.287931205184005e-28,4.505528410941016e-17
1.585258352223847e-05,1.2442116690453403e-28,4.4411675720338435e-17
1.594414739948868e-05,1.2019765103587414e-28,4.377726653399319e-17
1.6036240145967355e-05,1.1611753244938474e-28,4.315192504993828e-17
1.6128864816401697e-05,1.121759418548431e-28,4.2535521647551256e-17
1.6222024483162762e-05,1.0836817532152169e-28,4.1927928559152546e-17
1.6315722236367628e-05,1.0468968866228856e-28,4.1329019843515593e-17
1.6409961183981625e-05,1.0113609200846212e-28,4.0738671359759114e-17
1.6504744451921705e-05,9.770314456889891e-29,4.015676074160911e-17
1.6600075184159883e-05,9.438674956709853e-29,3.958316737203209e-17
1.6695956542827627e-05,9.118294935024554e-29,3.901777235822866e-17
1.6792391708320857e-05,8.808792066436425e-29,3.846045850698475e-17
1.6889383879405186e-05,8.509797008995324e-29,3.791111030037713e-17
1.698693627332231e-05,8.220952963262268e-29,3.7369613871823234e-17
1.7085052125896444e-05,7.94191524635029e-29,3.6835856982476516e-17
1.7183734691641923e-05,7.672350880430461e-29,3.630972899795623e-17
1.728298724387093e-05,7.41193819521477e-29,3.5791120865412504e-17
1.7382813074802162e-05,7.160366443938905e-29,3.527992509091762e-17
1.748321549567014e-05,6.917335432387223e-29,3.4776035717180357e-17
1.7584197836834794e-05,6.682555160517963e-29,3.427934830158082e-17
1.7685763447892244e-05,6.455745476258428e-29,3.378975989451642e-17
1.77879156977856e-05,6.236635741059547e-29,3.330716901806034e-17
1.7890657974916877e-05,6.024964506808069e-29,3.2831475644922954e-17
1.799399368725946e-05,5.820479203711814e-29,3.2362581177714384e-17
1.8097926262470902e-05,5.622935838785711e-29,3.1900388428504874e-17
1.8202459148006914e-05,5.432098704577008e-29,3.1444801598675143e-17
1.8307595811235428e-05,5.247740097783867e-29,3.099572625905709e-17
1.8413339739551895e-05,5.069640047429357e-29,3.055306933035611e-17
1.851969444049468e-05,4.8975860522682556e-29,3.011673906385562e-17
1.862666344186168e-05,4.731372827111139e-29,2.968664502239497e-17
1.8734250291827114e-05,4.5708020577647695e-29,2.926269806162166e-17
1.8842458559059302e-05,4.415682164294627e-29,2.8844810311509906e-17
1.8951291832839163e-05,4.2658280723275963e-29,2.8432895158143503e-17
1.9060753723179e-05,4.121060992122217e-29,2.8026867225760586e-17
1.9170847860942558e-05,3.9812082051413576e-29,2.762664235905282e-17
1.9281577897965186e-05,3.8461028578740964e-29,2.7232137605719812e-17
1.939294750717509e-05,3.715583762659286e-29,2.6843271199271454e-17
1.9504960382715264e-05,3.589495205273589e-29,2.6459962542076235e-17
1.961762024006578e-05,3.4676867590545915e-29,2.608213218865311e-17
1.973093081616732e-05,3.350013105335987e-29,2.5709701829200237e-17
1.9844895869544827e-05,3.236333859981799e-29,2.5342594273361374e-17
1.995951918043249e-05,3.1265134058110966e-29,2.498073343422204e-17
2.007480455089886e-05,3.020420730714529e-29,2.4624044312536735e-17
2.0190755804973076e-05,2.9179292712681974e-29,2.4272452981179964e-17
2.0307376788771838e-05,2.818916761658735e-29,2.3925886569819824e-17
2.0424671370626698e-05,2.7232650877394465e-29,2.358427324981185e-17
2.0542643441212696e-05,2.630860146042384e-29,2.3247542219306854e-17
2.0661296913677087e-05,2.5415917075791494e-29,2.2915623688573774e-17
2.078063572376947e-05,2.4553532862666606e-29,2.2588448865530306e-17
2.0900663829972054e-05,2.3720420118218375e-29,2.2265949941482133e-17
2.102138521363107e-05,2.2915585069726423e-29,2.1948060077064943e-17
2.1142803879088985e-05,2.2138067688391792e-29,2.1634713388387297e-17
2.1264923853816997e-05,2.1386940543435348e-29,2.1325844933372844e-17
2.1387749188549e-05,2.0661307695107903e-29,2.102139069829599e-17
2.151128395741558e-05,1.996030362529936e-29,2.0721287584511877e-17
2.1635532258079515e-05,1.9283092204461216e-29,2.0425473395374274e-17
2.176049821187138e-05,1.862886569361718e-29,2.0133886823342103e-17
2.1886185963926394e-05,1.7996843780263945e-29,1.9846467437269253e-17
2.2012599683322035e-05,1.738627264701364e-29,1.9563155669876038e-17
2.2139743563216027e-05,1.679642407186815e-29,1.9283892805400823e-17
2.2267621820985787e-05,1.6226594559045503e-29,1.9008620967426617e-17
2.2396238698367943e-05,1.567610449932734e-29,1.8737283106883313e-17
2.2525598461599405e-05,1.5144297358918313e-29,1.8469822990219866e-17
2.265570540155856e-05,1.4630538895855088e-29,1.8206185187746958e-17
2.2786563833907736e-05,1.4134216403024662e-29,1.794631506214541e-17
2.2918178099236483e-05,1.3654737976890155e-29,1.7690158757138858e-17
2.3050552563205235e-05,1.3191531811052592e-29,1.743766318632923e-17
2.3183691616690494e-05,1.27440455138011e-29,1.7188776022190548e-17
2.331759967593014e-05,1.2311745448841656e-29,1.694344568522131e-17
2.345228118267007e-05,1.1894116098413189e-29,1.6701621333251117e-17
2.358774060431166e-05,1.1490659448032438e-29,1.6463252850900156e-17
2.3723982434059624e-05,1.1100894392134311e-29,1.6228290839190225e-17
2.3861011191071443e-05,1.0724356159894537e-29,1.5996686605302973e-17
2.3998831420606867e-05,1.0360595760553553e-29,1.5768392152485902e-17
2.4137447694179078e-05,1.0009179447574984e-29,1.554336017010136e-17
2.4276864609705936e-05,9.669688201003216e-30,1.5321544023819076e-17
2.4417086791662887e-05,9.341717227397941e-30,1.5102897745947562e-17
2.4558118891236006e-05,9.02487547675265e-30,1.488737602590503e-17
2.4699965586476436e-05,8.718785175817036e-30,1.4674934200825628e-17
2.4842631582455694e-05,8.423081377267658e-30,1.4465528246300028e-17
2.4986121611421404e-05,8.137411524189577e-30,1.425911476724915e-17
2.5130440432954662e-05,7.861435029346236e-30,1.405565098892715e-17
2.5275592834127557e-05,7.59482286873869e-30,1.3855094748054222e-17
2.542158362966211e-05,7.337257188966131e-30,1.3657404484075371e-17
2.5568417662090134e-05,7.088430927920157e-30,1.3462539230544128e-17
2.5716099801913504e-05,6.84804744836086e-30,1.3270458606630254e-17
2.5864634947766126e-05,6.615820183934829e-30,1.3081122808747622e-17
2.6014028026576e-05,6.391472297215503e-30,1.2894492602303054e-17
2.6164283993729082e-05,6.1747363493546156e-30,1.2710529313561891e-17
2.6315407833233264e-05,5.965353980953156e-30,1.2529194821630954e-17
2.646740455788388e-05,5.7630756037686224e-30,1.2350451550555349e-17
2.6620279209430108e-05,5.567660102891588e-30,1.2174262461528354e-17
2.6774036858741866e-05,5.3788745490365006e-30,1.2000591045213224e-17
2.6928682605978422e-05,5.196493920601628e-30,1.1829401314173836e-17
2.7084221580757127e-05,5.020300835168477e-30,1.1660657795414591e-17
2.724065894232403e-05,4.8500852901178735e-30,1.1494325523025859e-17
2.73979998797246e-05,4.685644412055298e-30,1.1330370030935586e-17
2.7556249611976015e-05,4.526782214744538e-30,1.1168757345763857e-17
2.771541338824047e-05,4.3733093652614644e-30,1.1009453979779607e-17
2.7875496487998863e-05,4.225042958089282e-30,1.0852426923958627e-17
2.8036504221226397e-05,4.081806296884158e-30,1.0697643641139912e-17
2.8198441928568244e-05,3.943428683652459e-30,1.054507205928078e-17
2.836131498151716e-05,3.8097452150861525e-30,1.0394680564807473e-17
2.8525128782591235e-05,3.680596585814958e-30,1.0246437996061718e-17
2.8689888765513302e-05,3.5558288983389524e-30,1.0100313636840306e-17
2.8855600395391326e-05,3.435293479415453e-30,9.956277210027138e-18
2.9022269168899274e-05,3.318846702681279e-30,9.814298871316784e-18
2.9189900614459916e-05,3.206349817297587e-30,9.674349203026954e-18
2.935850029242773e-05,3.0976687824141156e-30,9.536399208000317e-18
2.9528073795273815e-05,2.9926741072538166e-30,9.400420303592595e-18
2.9698626747770974e-05,2.8912406966283275e-30,9.266384315747434e-18
2.987016480718047e-05,2.7932477016987926e-30,9.134263473155403e-18
3.0042693663439857e-05,2.698578375804392e-30,9.004030401496566e-18
3.0216219039351297e-05,2.607119935186725e-30,8.87565811776577e-18
3.039074669077186e-05,2.5187634244430143e-30,8.74912002467841e-18
3.056628240680404e-05,2.433403586548471e-30,8.624389905156793e-18
3.074283200998794e-05,2.350938737291896e-30,8.501441916894918e-18
3.092040135649462e-05,2.2712706439749503e-30,8.380250587000932e-18
3.1098996336319864e-05,2.194304408230597e-30,8.260790806716623e-18
3.127862287348013e-05,2.119948352820084e-30,8.143037826211715e-18
3.145928692620846e-05,2.048113912274292e-30,8.026967249453325e-18
3.164099448715268e-05,1.978715527247952e-30,7.912555029148034e-18
3.182375158357365e-05,1.911670542461541e-30,7.799777461756942e-18
3.200756427754569e-05,1.8468991081081915e-30,7.688611182581334e-18
3.2192438666157245e-05,1.7843240846087066e-30,7.579033160919205e-18
3.237838088171326e-05,1.7238709506003985e-30,7.471020695290624e-18
3.256539709193886e-05,1.6654677140501444e-30,7.36455140873133e-18
3.2753493500183396e-05,1.6090448263858243e-30,7.259603244154037e-18
3.29426763456268e-05,1.5545350995430643e-30,7.156154459775439e-18
3.3132951903486055e-05,1.501873625828929e-30,7.054183624609167e-18
3.3324326485223535e-05,1.4509977005064014e-30,6.953669614022794e-18
3.351680643875656e-05,1.4018467470074646e-30,6.854591605358391e-18
3.371039814866751e-05,1.3543622446856681e-30,6.7569290736159815e-18
3.3905108036416105e-05,1.3084876590215488e-30,6.660661787198237e-18
3.4100942560551895e-05,1.2641683741980928e-30,6.5657698037165025e-18
3.429790821692902e-05,1.2213516279652831e-30,6.4722334658562896e-18
3.449601153892112e-05,1.1799864487164546e-30,6.380033397302351e-18
3.469525909763864e-05,1.1400235947008975e-30,6.28915049872151e-18
3.4895657502146265e-05,1.1014154953006146e-30,6.199565943803408e-18
3.5097213399682365e-05,1.0641161943007738e-30,6.111261175357515e-18
3.5299933475879706e-05,1.0280812950862979e-30,6.024217901465929e-18
3.550382445498672e-05,9.932679076993314e-31,5.938418091691508e-18
3.570889310009109e-05,9.596345976940515e-31,5.8538439733397236e-18
3.5915146213343635e-05,9.271413367281764e-31,5.770478027774417e-18
3.612259063618408e-05,8.957494548318967e-31,5.688302986785924e-18
3.633123324956828e-05,8.654215942973795e-31,5.607301829011111e-18
3.65410809741959e-05,8.361216651339375e-31,5.527457776404875e-18
3.675214077074059e-05,8.078148020354232e-31,5.44875429076168e-18
3.696441964008032e-05,7.804673228088067e-31,5.371175070287205e-18
3.717792462352989e-05,7.5404668821407405e-31,5.294704046218748e-18
3.739266280307463e-05,7.285214631676241e-31,5.219325379493936e-18
3.760864130160485e-05,7.038612792629502e-31,5.145023457467324e-18
3.782586728315269e-05,6.800367985636507e-31,5.0717828906735244e-18
3.804434795312912e-05,6.570196786258496e-31,4.999588509637058e-18
3.8264090558563617e-05,6.347825387079853e-31,4.92842536172734e-18
3.848510238834386e-05,6.132989271279428e-31,4.858278708059092e-18
3.870739077345816e-05,5.925432897282937e-31,4.789134020436628e-18
3.8930963087238115e-05,5.724909394122597e-31,4.72097697834219e-18
3.915582674560336e-05,5.531180267138663e-31,4.653793465967109e-18
3.938198920730781e-05,5.344015113672347e-31,4.587569569285399e-18
3.960945797418655e-05,5.163191348411554e-31,4.522291573169415e-18
3.9838240591405245e-05,4.988493938060042e-31,4.4579459585464085e-18
4.0068344647709924e-05,4.819715145015305e-31,4.3945193995960525e-18
4.029977777567888e-05,4.656654279747808e-31,4.331998760987826e-18
4.053254765197611e-05,4.4991174615866535e-31,4.270371095157876e-18
4.07666619976054e-05,4.346917387626869e-31,4.209623639625025e-18
4.100212857816705e-05,4.199873109481139e-31,4.149743814344832e-18
4.123895520411484e-05,4.057809817611292e-31,4.090719219101813e-18
4.1477149731015736e-05,3.920558632980516e-31,4.032537630938604e-18
4.17167200598098e-05,3.7879564057793707e-31,3.975187001622204e-18
4.195767413707293e-05,3.6598455209838016e-31,3.918655455146118e-18
4.22000199552799e-05,3.5360737105147137e-31,3.8629312852685014e-18
4.2443765553069674e-05,3.4164938717737404e-31,3.8080029530853035e-18
4.268891901551232e-05,3.30096389233924e-31,3.753859084638103e-18
4.29354884743766e-05,3.189346480613709e-31,3.700488468556326e-18
4.318348210840039e-05,3.081509002219565e-31,3.647880053732898e-18
4.343290814356137e-05,2.9773233219493e-31,3.5960229470333885e-18
4.368377485335012e-05,2.8766656510804315e-31,3.5449064110377215e-18
4.393609055904483e-05,2.779416399873535e-31,3.49451986181418e-18
4.4189863629986705e-05,2.685460035077686e-31,3.4448528667254028e-18
4.4445102483858285e-05,2.594684942272431e-31,3.3958951422654693e-18
4.470181558696193e-05,2.5069832928831593e-31,3.347636551928204e-18
4.496001145450139e-05,2.4222509157101184e-31,3.3000671041056638e-18
4.521969865086361e-05,2.340387172818823e-31,3.253176950016919e-18
4.5480885789903075e-05,2.261294839643022e-31,3.206956381666291e-18
4.574358153522784e-05,2.1848799891574767e-31,3.161395829830753e-18
4.600779460048622e-05,2.111051879982695e-31,3.1164858620762926e-18
4.627353374965658e-05,2.0397228482873897e-31,3.072217180802363e-18
4.654080779733731e-05,1.9708082033605911e-31,3.0285806213145615e-18
4.680962560903992e-05,1.9042261267279748e-31,2.985567149924595e-18
4.707999610148248e-05,1.839897574692871e-31,2.9431678620776533e-18
4.7351928242885654e-05,1.7777461841850547e-31,2.9013739805063825e-18
4.7625431053270476e-05,1.717698181805275e-31,2.8601768534112566e-18
4.790051360475687e-05,1.6596822959572515e-31,2.819567952667118e-18
4.8177185021865325e-05,1.6036296719617437e-31,2.7795388720551135e-18
4.8455454481818935e-05,1.5494737900521226e-31,2.7400813255201405e-18
4.873533121484802e-05,1.4971503861530855e-31,2.701187145453055e-18
4.901682450449665e-05,1.4465973753482333e-31,2.6628482809974327e-18
4.9299943687929886e-05,1.3977547779454083e-31,2.625056796380672e-18
4.9584698156244234e-05,1.3505646480511669e-31,2.5878048692687656e-18
4.987109735477843e-05,1.3049710045696992e-31,2.5510847891447765e-18
5.015915078342748e-05,1.2609197645434141e-31,2.5148889557103108e-18
5.044886799695699e-05,1.218358678756154e-31,2.47920987731003e-18
5.0740258605320947e-05,1.177237269521767e-31,2.4440401693784897e-18
5.1033332273979684e-05,1.137506770584301e-31,2.4093725529093712e-18
5.1328098724220876e-05,1.0991200690577538e-31,2.3751998529464602e-18
5.162456773348225e-05,1.0620316493363165e-31,2.341514997096208e-18
5.192274913567521e-05,1.026197538908327e-31,2.3083110140616743e-18
5.222265282151184e-05,9.915752560089808e-32,2.2755810321972435e-18
5.2524288738832276e-05,9.581237590497755e-32,2.2433182780841814e-18
5.282766689293496e-05,9.258033977640493e-32,2.2115160751264403e-18
5.3132797346908855e-05,8.945758660104849e-32,2.1801678421665285e-18
5.3439690221966477e-05,8.644041561784222e-32,2.1492670921212935e-18
5.374835569778051e-05,8.35252515140297e-32,2.1188074306370195e-18
5.405880401282055e-05,8.070864016990591e-32,2.0887825547639467e-18
5.437104546469363e-05,7.798724454794556e-32,2.0591862516495513e-18
5.468509041048491e-05,7.535784072145061e-32,2.0300123972506788e-18
5.5000949267102066e-05,7.281731403794943e-32,2.001254955063921e-18
5.531863251162011e-05,7.036265541280275e-32,1.9729079748742953e-18
5.563815068162918e-05,6.799095774857339e-32,1.9449655915217135e-18
5.5959514375584475e-05,6.569941247589985e-32,1.917422023685076e-18
5.628273425315696e-05,6.34853062117583e-32,1.890271572683853e-18
5.66078210355879e-05,6.134601753110713e-32,1.8635086212966524e-18
5.693478550604366e-05,5.927901384808918e-32,1.837127632596807e-18
5.726363850997374e-05,5.728184840305474e-32,1.811123148804532e-18
5.7594390955470855e-05,5.535215735181943e-32,1.7854897901554713e-18
5.792705381363196e-05,5.348765695369531e-32,1.760222253785525e-18
5.826163811892308e-05,5.168614085492382e-32,1.73531531263147e-18
5.8598154969544416e-05,4.994547746429481e-32,1.7107638143474497e-18
5.893661552779937e-05,4.826360741780023e-32,1.6865626802367999e-18
5.927703102046402e-05,4.6638541129321485e-32,1.662706904199287e-18
5.961941273915982e-05,4.506835642441361e-32,1.6391915516932973e-18
5.996377204072855e-05,4.355119625437318e-32,1.6160117587128704e-18
6.031012034760816e-05,4.2085266487869727e-32,1.5931627307794341e-18
6.0658469148212616e-05,4.066883377749471e-32,1.5706397419478313e-18
6.100882999731202e-05,3.9300223498701656e-32,1.5484381338266816e-18
6.136121451641682e-05,3.797781775866446e-32,1.5265533146126257e-18
6.17156343941625e-05,3.670005347269553e-32,1.5049807581384858e-18
6.20721013866976e-05,3.5465420505919133e-32,1.483716002934954e-18
6.24306273180741e-05,3.4272459877990483e-32,1.4627546513057038e-18
6.279122408063868e-05,3.3119762028724196e-32,1.4420923684157854e-18
6.315390363542825e-05,3.2005965142555026e-32,1.4217248813929493e-18
6.351867801256583e-05,3.0929753529846184e-32,1.40164797844192e-18
6.38855593116599e-05,2.9889856063106255e-32,1.381857507971264e-18
6.42545597022062e-05,2.88850446662548e-32,1.3623493777327319e-18
6.462569142399045e-05,2.791413285514049e-32,1.3431195539729823e-18
6.49989667874954e-05,2.6975974327562754e-32,1.3241640605973189e-18
6.537439817430813e-05,2.6069461601128376e-32,1.305478978345497e-18
6.575199803753178e-05,2.519352469730846e-32,1.2870604439791997e-18
6.613177890219758e-05,2.434712987013867e-32,1.2689046494812371e-18
6.651375336568135e-05,2.3529278378037307e-32,1.2510078412660859e-18
6.689793409812047e-05,2.2739005297287872e-32,1.2333663194018135e-18
6.728433384283451e-05,2.1975378375764367e-32,1.2159764368430566e-18
6.76729654167483e-05,2.1237496925537097e-32,1.1988345986749676e-18
6.806384171081621e-05,2.052449075304188e-32,1.1819372613680278e-18
6.845697569045078e-05,1.9835519125531572e-32,1.165280932043422e-18
6.88523803959518e-05,1.916976977258643e-32,1.1488621677490033e-18
6.925006894293933e-05,1.8526457921487274e-32,1.1326775747455487e-18
6.965005452278913e-05,1.7904825365305134e-32,1.1167238078032189e-18
7.005235040306923e-05,1.730413956259908e-32,1.1009975695081273e-18
7.04569699279812e-05,1.6723692767644462e-32,1.085495609578741e-18
7.086392651880154e-05,1.6162801190162325e-32,1.0702147241921414e-18
7.127323367432816e-05,1.5620804183541877e-32,1.0551517553198228e-18
7.168490497132681e-05,1.5097063460596314e-32,1.0403035900730792e-18
7.209895406498272e-05,1.4590962335910993e-32,1.0256671600576573e-18
7.251539468935248e-05,1.4101904993887805e-32,1.0112394407377141e-18
7.293424065781998e-05,1.362931578160922e-32,9.970174508088163e-19
7.335550586355516e-05,1.317263852568171e-32,9.829982515798985e-19
7.377920427997371e-05,1.273133587224664e-32,9.691789463641078e-19
7.420534996120181e-05,1.2304888649368473e-32,9.55556679878283e-19
7.463395704254126e-05,1.1892795251045825e-32,9.421286376510868e-19
7.506503974093876e-05,1.1494571042107964e-32,9.288920454395539e-19
7.549861235545798e-05,1.110974778328959e-32,9.158441686539744e-19
7.593468926775283e-05,1.0737873075800848e-32,9.029823117910486e-19
7.637328494254563e-05,1.0378509824727603e-32,8.903038178750726e-19
7.68144139281059e-05,1.0031235720627295e-32,8.778060679071811e-19
7.725809085673338e-05,9.695642738699607e-33,8.6548648032241465e-19
7.770433044524385e-05,9.371336654937294e-33,8.5334251045454995e-19
7.815314749545617e-05,9.05793657868217e-33,8.413716500086244e-19
7.860455689468456e-05,8.755074501026666e-33,8.2957142654092935e-19
7.905857361623111e-05,8.462394858527336e-33,8.179394029465135e-19
7.951521271988373e-05,8.179554111706866e-33,8.064731769539338e-19
7.997448935241442e-05,7.906220337846785e-33,7.95170380627303e-19
8.043641874808295e-05,7.642072837582507e-33,7.840286798753838e-19
8.090101622914111e-05,7.386801754835774e-33,7.730457739677625e-19
8.136829720634132e-05,7.140107709629562e-33,7.622193950578975e-19
8.183827717944845e-05,6.901701443349488e-33,7.51547307712984e-19
8.231097173775265e-05,6.671303476030422e-33,7.4102730845057995e-19
8.278639656058789e-05,6.448643775258157e-33,7.306572252817927e-19
8.326456741785082e-05,6.233461436294848e-33,7.204349172610567e-19
8.374550017052435e-05,6.0255043730453215e-33,7.103582740423047e-19
8.42292107712043e-05,5.824529019497508e-33,7.004252154414856e-19
8.47157152646274e-05,5.63030004128237e-33,6.906336910053673e-19
8.520502978820473e-05,5.442590057008412e-33,6.809816795864545e-19
8.569717057255578e-05,5.261179369041294e-33,6.714671889240332e-19
8.619215394204809e-05,5.085855703406165e-33,6.620882552311493e-19
8.66899963153374e-05,4.9164139585053665e-33,6.528429427875464e-19
8.719071420591362e-05,4.7526559623505104e-33,6.437293435383653e-19
8.769432422264742e-05,4.5943902380220864e-33,6.347455766986289e-19
8.820084307034158e-05,4.4414317770761336e-33,6.25889788363351e-19
8.871028755028572e-05,4.29360182062893e-33,6.171601511232094e-19
8.922267456081227e-05,4.150727647860076e-33,6.08554863685753e-19
8.97380210978585e-05,4.0126423716808474e-33,6.000721505019682e-19
9.025634425552893e-05,3.8791847413265706e-33,5.917102613982336e-19
9.0777661226663e-05,3.750198951636819e-33,5.834674712134978e-19
9.130198930340576e-05,3.625534458797359e-33,5.753420794416531e-19
9.18293458777803e-05,3.505045802324911e-33,5.673324098790375e-19
9.235974844226608e-05,3.3885924330821874e-33,5.594368102769402e-19
9.28932145903776e-05,3.276038547119916e-33,5.516536519991137e-19
9.342976201724962e-05,3.167252925147006e-33,5.439813296841377e-19
9.396940852022246e-05,3.0621087774393203e-33,5.364182609126524e-19
9.451217199943392e-05,2.9604835940013742e-33,5.289628858793027e-19
9.505807045841173e-05,2.862258999804072e-33,5.2161366706941125e-19
9.560712200467121e-05,2.7673206149254484e-33,5.143690889402464e-19
9.615934485031658e-05,2.6755579194285624e-33,5.072276576068449e-19
9.671475731264365e-05,2.586864122816246e-33,5.001879005323479e-19
9.727337781474893e-05,2.5011360379067836e-33,4.932483662227284e-19
9.783522488613943e-05,2.41827395898154e-33,4.864076239259144e-19
9.840031716334782e-05,2.338181544058972e-33,4.796642633351887e-19
9.896867339055124e-05,2.2607657011554825e-33,4.73016894296829e-19
9.95403124201916e-05,2.1859364783981735e-33,4.664641465219461e-19
0.0001001152532136026,2.1136069578583136e-33,4.600046693024076e-19
0.0001006935148416371,2.0436931529801595e-33,4.536371312308549e-19
0.00010127511648530081,1.976113909482564e-33,4.473602199246932e-19
0.00010186007743638809,1.910790809616155e-33,4.41172641754042e-19
0.0001024484170981219,1.847648079662105e-33,4.350731215735664e-19
0.00010304015498579751,1.786612500562698e-33,4.29060402458143e-19
